business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,DJ
mCRa6o1eEVQr1bqV4Wy6KQ,The Blind Pelican,1628 St Charles Ave,New Orleans,LA,70130,29.9375996,-90.0760819,3,901,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'loud'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'CoatCheck': 'False', 'RestaurantsReservations': 'None', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Nightlife, Restaurants, Bars, Seafood, Mexican, American (New)","{'Monday': '14:0-0:0', 'Tuesday': '14:0-0:0', 'Wednesday': '14:0-0:0', 'Thursday': '14:0-2:0', 'Friday': '14:0-2:0', 'Saturday': '14:0-2:0', 'Sunday': '12:0-0:0'}",false
y0CPKGHQBPH-maFgP5IFYg,Tracey's Original Irish Channel Bar,2604 Magazine St,New Orleans,LA,70130,29.9269116,-90.0808455,3,397,1,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'True'}","Irish, Sandwiches, Bars, Restaurants, Nightlife","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",false
Hj_-qd7KyQPRqTWzWgsFag,World Of Beer,"300 Julia St, Ste 360",New Orleans,LA,70130,29.944423,-90.0660621,3,143,0,"{'BikeParking': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""'free'"", 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': True, 'saturday': False}""}","Pubs, Bars, Restaurants, American (Traditional), Nightlife","{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",false
JbxOWK2tMUkNmYPvjPBVoA,Krazy Korner,640 Bourbon St,New Orleans,LA,70130,29.9584311,-90.0656443,3,143,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'very_loud'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'True', 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Bars, Nightlife","{'Monday': '14:0-5:30', 'Tuesday': '14:0-5:30', 'Wednesday': '14:0-5:30', 'Thursday': '14:0-5:30', 'Friday': '12:0-5:30', 'Saturday': '12:0-5:30', 'Sunday': '12:0-5:30'}",false
99dN-202N0EzRqdaOA_eRQ,Barcadia,601 Tchoupitoulas St,New Orleans,LA,70130,29.947504,-90.067431,3,403,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'Smoking': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'CoatCheck': 'False', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BYOB': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""'free'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Nightlife, Arts & Entertainment, Restaurants, Arcades, Music Venues, Sports Bars, American (Traditional), Gastropubs, Bars","{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:59', 'Friday': '11:0-23:59', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}",false
oLNTzsLmr5LMbBCA2SQWqg,Jackson Brewery Bistro Bar,"620 Decatur St, Ste 1A",New Orleans,LA,70130,29.9563144,-90.0627314,3,167,0,"{'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False'}","Food, Dance Clubs, Nightlife, Bars, Breweries, Pubs, American (Traditional), Restaurants, Cajun/Creole",,false
fnIkeoF_s5DKRieWjWKNiQ,Bourbon Cowboy,241 Bourbon St,New Orleans,LA,70130,29.9554934,-90.0686366,3,187,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'loud'"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""'no'"", 'GoodForDancing': 'True', 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Nightlife, Event Planning & Services, Sports Bars, Bars, Dive Bars, Venues & Event Spaces","{'Monday': '16:0-3:0', 'Tuesday': '16:0-3:0', 'Wednesday': '16:0-3:0', 'Thursday': '14:0-3:0', 'Friday': '14:0-5:0', 'Saturday': '12:0-5:0', 'Sunday': '12:0-3:0'}",false
5qpBxIg0n6jxkHIQHJSoZw,The American Sector,945 Magazine St,New Orleans,LA,70130,29.9420296855,-90.0703912185,3,193,1,"{'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'average'"", 'GoodForKids': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'RestaurantsTakeOut': 'True', 'Smoking': ""u'no'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'CoatCheck': 'False', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'Music': ""{'dj': False}"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Cajun/Creole, Bars, Nightlife, American (Traditional), Southern, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:0'}",false
JO76ifyAiBiRPNx_3S0jNQ,Tacos And Beer,1622 Saint Charles Ave,New Orleans,LA,70130,29.9377382,-90.0761184,3,451,1,"{'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'Smoking': ""u'outdoor'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'CoatCheck': 'False', 'Caters': 'False', 'GoodForDancing': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False}"", 'HasTV': 'True', 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'Corkage': 'True', 'BYOB': 'False', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'NoiseLevel': ""u'average'""}","Food, Nightlife, Tex-Mex, Bars, Mexican, Restaurants, Sports Bars","{'Monday': '11:0-22:45', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:45', 'Thursday': '11:0-22:45', 'Friday': '11:0-22:45', 'Saturday': '11:0-22:45', 'Sunday': '11:0-20:45'}",false
6K8LDVqNi879PTSHBW6_tA,Hotel New Orleans Downtown,333 Poydras St,New Orleans,LA,70130,29.9490204,-90.0664202,3,207,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'HasTV': 'True', 'RestaurantsTakeOut': 'False', 'Corkage': 'True', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BYOBCorkage': ""'yes_corkage'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'dressy'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'WiFi': ""u'paid'"", 'OutdoorSeating': 'True'}","Bars, Nightlife, Event Planning & Services, Hotels & Travel, Lounges, Restaurants, Hotels",,false
fIBMKVl-dyb3KyM11UBJPQ,Down The Hatch,1921 Sophie Wright Pl,New Orleans,LA,70130,29.9317686,-90.0746949,3,222,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Smoking': ""u'outdoor'"", 'GoodForDancing': 'False', 'DriveThru': 'False', 'DogsAllowed': 'True', 'BestNights': ""{u'monday': True, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': True, u'saturday': False, u'sunday': True}"", 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'RestaurantsTableService': 'True', 'Caters': 'True', 'HappyHour': 'True'}","Burgers, Nightlife, Bars, American (Traditional), Restaurants, Pubs","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",false
sCNdu_Anatq1BKuXD86A8A,The Crazy Lobster Bar & Grill,"500 Port Of New Orleans Pl, Ste 83",New Orleans,LA,70130,29.9494954173,-90.0627851783,3,484,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': True, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Seafood, Burgers, Restaurants, Cajun/Creole, American (Traditional), Bars, Salad, Nightlife, American (New)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",false
jQNmnjrNd1tJXOg9bfB5hA,St Charles Tavern,1433 St Charles Ave,New Orleans,LA,70130,29.9393505,-90.0756895,3,244,0,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'False', 'DriveThru': 'False', 'Caters': 'False', 'RestaurantsReservations': 'False', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': True}"", 'HappyHour': 'True', 'RestaurantsTableService': 'True'}","Restaurants, Burgers, Bars, Nightlife","{'Monday': '6:0-5:30', 'Tuesday': '6:0-5:30', 'Wednesday': '6:0-5:30', 'Thursday': '6:0-5:30', 'Friday': '6:0-5:30', 'Saturday': '6:0-5:30', 'Sunday': '6:0-5:30'}",false
oLc7k78_YcDMnMCdbC-h1A,Lucy's Retired Surfers Bar & Restaurant,701 Tchoupitoulas St,New Orleans,LA,70130,29.9464139,-90.0675418,3.5,514,1,"{'RestaurantsTableService': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Smoking': ""u'outdoor'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'HasTV': 'True', 'GoodForDancing': 'False', 'WiFi': ""'free'"", 'DogsAllowed': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Corkage': 'False', 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': True, u'dessert': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}""}","American (Traditional), Bars, Nightlife, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-23:0'}",false
YvrV_Tc9syF2Wch0HOIT3A,Flamingo A-Go-Go,869 Magazine St,New Orleans,LA,70130,29.9440635,-90.0697679,3.5,791,1,"{'BikeParking': 'True', 'WiFi': ""u'free'"", 'Smoking': ""u'outdoor'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'GoodForDancing': 'False', 'CoatCheck': 'False', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'Ambience': ""{u'divey': None, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'BYOB': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'DogsAllowed': 'True', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Sandwiches, Nightlife, American (New), Bars, Restaurants","{'Thursday': '17:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-21:0'}",false
_h94BxrrFKPvzUIRx3Xkhg,Saints And Sinners,627 Bourbon St,New Orleans,LA,70130,29.9584184,-90.0661059803,3.5,796,1,"{'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'GoodForDancing': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}"", 'Music': ""{u'dj': None, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}""}","Seafood, Nightlife, Piano Bars, Restaurants, Cocktail Bars, Cajun/Creole, Bars, Sandwiches","{'Monday': '12:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '12:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",false
kRG2ZrCT5RvwD2tajVnpjA,The Dungeon,738 Toulouse St,New Orleans,LA,70130,29.957505,-90.0659114,3.5,307,1,"{'Smoking': ""u'outdoor'"", 'HappyHour': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'very_loud'"", 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'Alcohol': ""'full_bar'"", 'AgesAllowed': ""u'21plus'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}""}","Nightlife, Arts & Entertainment, Music Venues, Bars, Dive Bars, Dance Clubs","{'Monday': '18:0-4:0', 'Tuesday': '18:0-4:0', 'Wednesday': '18:0-4:0', 'Thursday': '18:0-4:0', 'Friday': '15:0-5:0', 'Saturday': '15:0-5:0', 'Sunday': '15:0-5:0'}",false
